%
% The data in this file was extracted from a direct numerical simulation
% of turbulent channel flow over a bump. Particulars are listed
% below.
%
% References:
%
%   M. Marquillie and J.-P. Laval (2007) "Direct Numerical 
%   Simulation of a separated channel flow with a smooth profile",
%   to appear in Journal of Turbulence
%
%   For the following statistics, (u,v,w) are the tangential, normal
%   and spanwise velocity components in a local coordinate system.
%   The statistics normalized with the maximum velocity at the inlet (Uo)
%   are given at 14 streamwise positions. These statistics are interpolated 
%   from the 2D statistics computed in the fixe coordinate system and given 
%   in NetCDF format (statistics_2d.nc)
%
%  X	: Streamwise coordinates
%  Y-Y0	: Coordinates normal to the wall
%  U	: Mean tangential velocity
%  u'u'	: Tangential component of Reynolds stress
%  v'v'	: Normal component of Reynolds stress
%  w'w'	: Spanwise component of Reynolds stress
%  u'v'	: Shear stress
%
%  Re =  7900
%  Uo =  max[U(x=0,y)] = 1.03367
%  Ny = 100 
%
% Date File Created: November 5, 2007
%
       X              Y-Y0           U              u'u'           v'v'           w'w'           u'v'
  1.00071E+01    2.41718E-04    5.87519E-03    7.64772E-06    2.76995E-10    5.95875E-06   -8.30502E-09
  1.00071E+01    3.34161E-04    8.12167E-03    1.37386E-05    8.54221E-10    1.05827E-05   -2.16046E-08
  1.00071E+01    4.33261E-04    1.05296E-02    2.45080E-05    2.60015E-09    1.86190E-05   -5.27093E-08
  1.00071E+01    5.39496E-04    1.31110E-02    3.60528E-05    4.47179E-09    2.72338E-05   -8.60535E-08
  1.00071E+01    6.53379E-04    1.58782E-02    4.84288E-05    6.47819E-09    3.64690E-05   -1.21798E-07
  1.00071E+01    7.75463E-04    1.88442E-02    7.13157E-05    1.69914E-08    5.26267E-05   -2.44319E-07
  1.00071E+01    9.06336E-04    2.20236E-02    9.83983E-05    3.04763E-08    7.16052E-05   -3.97962E-07
  1.00071E+01    1.04663E-03    2.54319E-02    1.27431E-04    4.49321E-08    9.19501E-05   -5.62667E-07
  1.00071E+01    1.19703E-03    2.90856E-02    1.58554E-04    6.04287E-08    1.13760E-04   -7.39230E-07
  1.00071E+01    1.35826E-03    3.29996E-02    2.11694E-04    1.22688E-07    1.48057E-04   -1.23948E-06
  1.00071E+01    1.53109E-03    3.71952E-02    2.69678E-04    1.91778E-07    1.85386E-04   -1.79175E-06
  1.00071E+01    1.71637E-03    4.16930E-02    3.31836E-04    2.65842E-07    2.25401E-04   -2.38377E-06
  1.00071E+01    1.91499E-03    4.65133E-02    4.03696E-04    3.69743E-07    2.70603E-04   -3.15120E-06
  1.00071E+01    2.12791E-03    5.16740E-02    5.08532E-04    6.11479E-07    3.31315E-04   -4.68021E-06
  1.00071E+01    2.35616E-03    5.72063E-02    6.20917E-04    8.70621E-07    3.96399E-04   -6.31932E-06
  1.00071E+01    2.60084E-03    6.31370E-02    7.41393E-04    1.14842E-06    4.66170E-04   -8.07644E-06
  1.00071E+01    2.86314E-03    6.94811E-02    8.98361E-04    1.67337E-06    5.50104E-04   -1.10036E-05
  1.00071E+01    3.14433E-03    7.62718E-02    1.08762E-03    2.40749E-06    6.46978E-04   -1.49287E-05
  1.00071E+01    3.44576E-03    8.35515E-02    1.29050E-03    3.19447E-06    7.50827E-04   -1.91365E-05
  1.00071E+01    3.76889E-03    9.13410E-02    1.52392E-03    4.24330E-06    8.65737E-04   -2.44876E-05
  1.00071E+01    4.11529E-03    9.96468E-02    1.82441E-03    6.01511E-06    1.00023E-03   -3.28753E-05
  1.00071E+01    4.48664E-03    1.08551E-01    2.14653E-03    7.91448E-06    1.14441E-03   -4.18669E-05
  1.00071E+01    4.88471E-03    1.18073E-01    2.50507E-03    1.02129E-05    1.30070E-03   -5.24663E-05
  1.00071E+01    5.31145E-03    1.28170E-01    2.95589E-03    1.39950E-05    1.47701E-03   -6.86549E-05
  1.00071E+01    5.76892E-03    1.38995E-01    3.43916E-03    1.80493E-05    1.66601E-03   -8.60089E-05
  1.00071E+01    6.25932E-03    1.50510E-01    3.98320E-03    2.32383E-05    1.86961E-03   -1.07326E-04
  1.00071E+01    6.78503E-03    1.62674E-01    4.62031E-03    3.05505E-05    2.08990E-03   -1.35810E-04
  1.00071E+01    7.34859E-03    1.75712E-01    5.30330E-03    3.83892E-05    2.32604E-03   -1.66345E-04
  1.00071E+01    7.95273E-03    1.89350E-01    6.07530E-03    4.94963E-05    2.57469E-03   -2.06316E-04
  1.00071E+01    8.60037E-03    2.03824E-01    6.91975E-03    6.25478E-05    2.83933E-03   -2.52229E-04
  1.00071E+01    9.29464E-03    2.19127E-01    7.82623E-03    7.79560E-05    3.11866E-03   -3.04350E-04
  1.00071E+01    1.00389E-02    2.34954E-01    8.80126E-03    9.82713E-05    3.40642E-03   -3.68002E-04
  1.00071E+01    1.08367E-02    2.51902E-01    9.84528E-03    1.20160E-04    3.71450E-03   -4.36386E-04
  1.00071E+01    1.16920E-02    2.68919E-01    1.08941E-02    1.50051E-04    4.02125E-03   -5.18333E-04
  1.00071E+01    1.26089E-02    2.87162E-01    1.20185E-02    1.82095E-04    4.35009E-03   -6.06180E-04
  1.00071E+01    1.35918E-02    3.05278E-01    1.30816E-02    2.23347E-04    4.67638E-03   -7.04648E-04
  1.00071E+01    1.46454E-02    3.24546E-01    1.42062E-02    2.68298E-04    5.02339E-03   -8.10660E-04
  1.00071E+01    1.57749E-02    3.43334E-01    1.51962E-02    3.24318E-04    5.36585E-03   -9.23538E-04
  1.00071E+01    1.69858E-02    3.63162E-01    1.62211E-02    3.85614E-04    5.72827E-03   -1.04399E-03
  1.00071E+01    1.82838E-02    3.82221E-01    1.70623E-02    4.59597E-04    6.08540E-03   -1.16671E-03
  1.00071E+01    1.96752E-02    4.01816E-01    1.78734E-02    5.41787E-04    6.45642E-03   -1.29431E-03
  1.00071E+01    2.11669E-02    4.21026E-01    1.85477E-02    6.36090E-04    6.82871E-03   -1.42256E-03
  1.00071E+01    2.27660E-02    4.39772E-01    1.90947E-02    7.43002E-04    7.19968E-03   -1.54907E-03
  1.00071E+01    2.44802E-02    4.58645E-01    1.95688E-02    8.61360E-04    7.57833E-03   -1.67722E-03
  1.00071E+01    2.63178E-02    4.76338E-01    1.98712E-02    9.95340E-04    7.94194E-03   -1.79770E-03
  1.00071E+01    2.82877E-02    4.93620E-01    2.00811E-02    1.14297E-03    8.30248E-03   -1.91492E-03
  1.00071E+01    3.03994E-02    5.10548E-01    2.02045E-02    1.30479E-03    8.66115E-03   -2.02910E-03
  1.00071E+01    3.26632E-02    5.26571E-01    2.02216E-02    1.48234E-03    9.00843E-03   -2.13574E-03
  1.00071E+01    3.50900E-02    5.41679E-01    2.01603E-02    1.67561E-03    9.34253E-03   -2.23413E-03
  1.00071E+01    3.76916E-02    5.56265E-01    2.00541E-02    1.88421E-03    9.66795E-03   -2.32701E-03
  1.00071E+01    4.04804E-02    5.70257E-01    1.99154E-02    2.10816E-03    9.97921E-03   -2.41381E-03
  1.00071E+01    4.34700E-02    5.83618E-01    1.97592E-02    2.34678E-03    1.02685E-02   -2.49459E-03
  1.00071E+01    4.66749E-02    5.96321E-01    1.95941E-02    2.59862E-03    1.05232E-02   -2.57025E-03
  1.00071E+01    5.01105E-02    6.08198E-01    1.94143E-02    2.86161E-03    1.07253E-02   -2.64157E-03
  1.00071E+01    5.37935E-02    6.19451E-01    1.92128E-02    3.13610E-03    1.08837E-02   -2.71088E-03
  1.00071E+01    5.77417E-02    6.30086E-01    1.89890E-02    3.42261E-03    1.10028E-02   -2.77803E-03
  1.00071E+01    6.19742E-02    6.40153E-01    1.87527E-02    3.72174E-03    1.10857E-02   -2.84078E-03
  1.00071E+01    6.65113E-02    6.49725E-01    1.85122E-02    4.03250E-03    1.11399E-02   -2.89755E-03
  1.00071E+01    7.13752E-02    6.58849E-01    1.82638E-02    4.35213E-03    1.11727E-02   -2.95089E-03
  1.00071E+01    7.65893E-02    6.67450E-01    1.79982E-02    4.67670E-03    1.11803E-02   -3.00630E-03
  1.00071E+01    8.21787E-02    6.75542E-01    1.77353E-02    5.00352E-03    1.11529E-02   -3.06689E-03
  1.00071E+01    8.81706E-02    6.83107E-01    1.74942E-02    5.32602E-03    1.10766E-02   -3.13397E-03
  1.00071E+01    9.45940E-02    6.90127E-01    1.72810E-02    5.63782E-03    1.09523E-02   -3.20728E-03
  1.00071E+01    1.01480E-01    6.96583E-01    1.71013E-02    5.93629E-03    1.08159E-02   -3.28591E-03
  1.00071E+01    1.08861E-01    7.02467E-01    1.69685E-02    6.21664E-03    1.07016E-02   -3.37247E-03
  1.00071E+01    1.16774E-01    7.08110E-01    1.68619E-02    6.48787E-03    1.06316E-02   -3.47355E-03
  1.00071E+01    1.25257E-01    7.13644E-01    1.67405E-02    6.74715E-03    1.06159E-02   -3.59473E-03
  1.00071E+01    1.34351E-01    7.19288E-01    1.65932E-02    6.98841E-03    1.06306E-02   -3.72557E-03
  1.00071E+01    1.44099E-01    7.25001E-01    1.64545E-02    7.20941E-03    1.06526E-02   -3.84919E-03
  1.00071E+01    1.54549E-01    7.30608E-01    1.63012E-02    7.41541E-03    1.06497E-02   -3.94737E-03
  1.00071E+01    1.65752E-01    7.36450E-01    1.61767E-02    7.61691E-03    1.05801E-02   -4.03193E-03
  1.00071E+01    1.77761E-01    7.42732E-01    1.60893E-02    7.81979E-03    1.05456E-02   -4.15314E-03
  1.00071E+01    1.90635E-01    7.49361E-01    1.60057E-02    8.00692E-03    1.06154E-02   -4.32827E-03
  1.00071E+01    2.04436E-01    7.56379E-01    1.59441E-02    8.16424E-03    1.06571E-02   -4.52220E-03
  1.00071E+01    2.19230E-01    7.63928E-01    1.60161E-02    8.28904E-03    1.06615E-02   -4.72254E-03
  1.00071E+01    2.35090E-01    7.72014E-01    1.63203E-02    8.40619E-03    1.05349E-02   -4.93278E-03
  1.00071E+01    2.52091E-01    7.80570E-01    1.66809E-02    8.56275E-03    1.02511E-02   -5.15738E-03
  1.00071E+01    2.70317E-01    7.89446E-01    1.70310E-02    8.73535E-03    9.97177E-03   -5.38275E-03
  1.00071E+01    2.89855E-01    7.99206E-01    1.73743E-02    8.84836E-03    9.76500E-03   -5.58665E-03
  1.00071E+01    3.10799E-01    8.10647E-01    1.75396E-02    8.84210E-03    9.39472E-03   -5.78349E-03
  1.00071E+01    3.33252E-01    8.23703E-01    1.76687E-02    8.73441E-03    9.21799E-03   -5.92013E-03
  1.00071E+01    3.57321E-01    8.36993E-01    1.78060E-02    8.66149E-03    8.85889E-03   -6.02515E-03
  1.00071E+01    3.83123E-01    8.50924E-01    1.78715E-02    8.69499E-03    8.56457E-03   -6.02626E-03
  1.00071E+01    4.10783E-01    8.65564E-01    1.75031E-02    8.76398E-03    8.09278E-03   -6.00352E-03
  1.00071E+01    4.40435E-01    8.80403E-01    1.69877E-02    8.69037E-03    7.73779E-03   -5.99495E-03
  1.00071E+01    4.72221E-01    8.97161E-01    1.59733E-02    8.33179E-03    7.18950E-03   -5.91094E-03
  1.00071E+01    5.06296E-01    9.15204E-01    1.50193E-02    7.68840E-03    6.59531E-03   -5.67017E-03
  1.00071E+01    5.42825E-01    9.33017E-01    1.39524E-02    6.98806E-03    6.09468E-03   -5.35083E-03
  1.00071E+01    5.81983E-01    9.49887E-01    1.29015E-02    6.25295E-03    5.25736E-03   -4.87293E-03
  1.00071E+01    6.23961E-01    9.69432E-01    1.11233E-02    5.58385E-03    4.39680E-03   -4.12308E-03
  1.00071E+01    6.68961E-01    9.87196E-01    9.64863E-03    4.89422E-03    3.53129E-03   -3.34520E-03
  1.00071E+01    7.17201E-01    1.00158E+00    8.83569E-03    4.10515E-03    2.85201E-03   -2.67408E-03
  1.00071E+01    7.68915E-01    1.01191E+00    8.21538E-03    3.34534E-03    2.34305E-03   -2.22253E-03
  1.00071E+01    8.24352E-01    1.02072E+00    7.11562E-03    2.83928E-03    1.85414E-03   -1.79747E-03
  1.00071E+01    8.83780E-01    1.02920E+00    5.29086E-03    2.35533E-03    1.54498E-03   -1.31416E-03
  1.00071E+01    9.47487E-01    1.03604E+00    3.87927E-03    1.96180E-03    1.34785E-03   -7.94816E-04
  1.00071E+01    1.01578E+00    1.03724E+00    3.25441E-03    1.60444E-03    1.22507E-03   -4.31172E-04
 
       X              Y-Y0           U              u'u'           v'v'           w'w'           u'v'
  1.10053E+01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
  1.10053E+01    7.50400E-05    1.75782E-03    5.92264E-07    1.38806E-10    3.81198E-07   -1.46805E-10
  1.10053E+01    1.55483E-04    3.64149E-03    3.74582E-06    1.55613E-10    2.36867E-06   -3.19958E-09
  1.10053E+01    2.41718E-04    5.66078E-03    7.13432E-06    1.73217E-10    4.50419E-06   -6.48123E-09
  1.10053E+01    3.34161E-04    7.82546E-03    1.28186E-05    5.75520E-10    8.00374E-06   -1.68310E-08
  1.10053E+01    4.33261E-04    1.01460E-02    2.28736E-05    1.74710E-09    1.40920E-05   -4.11163E-08
  1.10053E+01    5.39496E-04    1.26337E-02    3.36526E-05    3.00302E-09    2.06186E-05   -6.71502E-08
  1.10053E+01    6.53380E-04    1.53004E-02    4.52076E-05    4.34938E-09    2.76151E-05   -9.50586E-08
  1.10053E+01    7.75463E-04    1.81592E-02    6.65901E-05    1.15645E-08    3.98912E-05   -1.89437E-07
  1.10053E+01    9.06336E-04    2.12239E-02    9.18978E-05    2.08299E-08    5.43177E-05   -3.07705E-07
  1.10053E+01    1.04663E-03    2.45093E-02    1.19028E-04    3.07623E-08    6.97829E-05   -4.34488E-07
  1.10053E+01    1.19703E-03    2.80312E-02    1.48111E-04    4.14099E-08    8.63615E-05   -5.70400E-07
  1.10053E+01    1.35826E-03    3.18051E-02    1.97801E-04    8.43269E-08    1.12550E-04   -9.55403E-07
  1.10053E+01    1.53109E-03    3.58507E-02    2.52027E-04    1.31964E-07    1.41059E-04   -1.38051E-06
  1.10053E+01    1.71637E-03    4.01876E-02    3.10157E-04    1.83031E-07    1.71621E-04   -1.83622E-06
  1.10053E+01    1.91499E-03    4.48360E-02    3.77366E-04    2.54871E-07    2.06186E-04   -2.42632E-06
  1.10053E+01    2.12791E-03    4.98146E-02    4.75515E-04    4.23062E-07    2.52850E-04   -3.60066E-06
  1.10053E+01    2.35616E-03    5.51517E-02    5.80731E-04    6.03364E-07    3.02875E-04   -4.85955E-06
  1.10053E+01    2.60084E-03    6.08730E-02    6.93523E-04    7.96647E-07    3.56501E-04   -6.20908E-06
  1.10053E+01    2.86314E-03    6.69962E-02    8.40683E-04    1.16396E-06    4.21346E-04   -8.46313E-06
  1.10053E+01    3.14433E-03    7.35526E-02    1.01827E-03    1.67872E-06    4.96420E-04   -1.14896E-05
  1.10053E+01    3.44576E-03    8.05811E-02    1.20865E-03    2.23055E-06    5.76899E-04   -1.47339E-05
  1.10053E+01    3.76889E-03    8.81047E-02    1.42800E-03    2.96838E-06    6.66205E-04   -1.88695E-05
  1.10053E+01    4.11529E-03    9.61353E-02    1.71139E-03    4.22192E-06    7.71529E-04   -2.53823E-05
  1.10053E+01    4.48664E-03    1.04744E-01    2.01518E-03    5.56572E-06    8.84436E-04   -3.23641E-05
  1.10053E+01    4.88471E-03    1.13955E-01    2.35394E-03    7.19483E-06    1.00713E-03   -4.06201E-05
  1.10053E+01    5.31145E-03    1.23741E-01    2.78305E-03    9.89163E-06    1.14699E-03   -5.33588E-05
  1.10053E+01    5.76892E-03    1.34232E-01    3.24307E-03    1.27826E-05    1.29692E-03   -6.70147E-05
  1.10053E+01    6.25932E-03    1.45407E-01    3.76370E-03    1.64951E-05    1.45927E-03   -8.39200E-05
  1.10053E+01    6.78503E-03    1.57239E-01    4.37902E-03    2.17509E-05    1.63665E-03   -1.06756E-04
  1.10053E+01    7.34859E-03    1.69923E-01    5.03864E-03    2.73850E-05    1.82681E-03   -1.31236E-04
  1.10053E+01    7.95273E-03    1.83238E-01    5.79505E-03    3.54156E-05    2.02925E-03   -1.63910E-04
  1.10053E+01    8.60037E-03    1.97392E-01    6.62685E-03    4.48690E-05    2.24565E-03   -2.01664E-04
  1.10053E+01    9.29464E-03    2.12384E-01    7.52602E-03    5.60641E-05    2.47484E-03   -2.44948E-04
  1.10053E+01    1.00389E-02    2.27967E-01    8.51002E-03    7.09157E-05    2.71303E-03   -2.98903E-04
  1.10053E+01    1.08367E-02    2.44654E-01    9.56416E-03    8.69197E-05    2.96806E-03   -3.56906E-04
  1.10053E+01    1.16920E-02    2.61544E-01    1.06524E-02    1.09019E-04    3.22297E-03   -4.28764E-04
  1.10053E+01    1.26089E-02    2.79650E-01    1.18189E-02    1.32710E-04    3.49624E-03   -5.05796E-04
  1.10053E+01    1.35918E-02    2.97780E-01    1.29536E-02    1.63605E-04    3.76531E-03   -5.94794E-04
  1.10053E+01    1.46454E-02    3.17080E-01    1.41576E-02    1.97309E-04    4.05121E-03   -6.90883E-04
  1.10053E+01    1.57749E-02    3.36075E-01    1.52541E-02    2.39909E-04    4.32766E-03   -7.96044E-04
  1.10053E+01    1.69858E-02    3.56151E-01    1.63955E-02    2.86618E-04    4.61910E-03   -9.08681E-04
  1.10053E+01    1.82838E-02    3.75637E-01    1.73717E-02    3.43721E-04    4.89776E-03   -1.02605E-03
  1.10053E+01    1.96752E-02    3.95738E-01    1.83247E-02    4.07404E-04    5.18431E-03   -1.14888E-03
  1.10053E+01    2.11669E-02    4.15589E-01    1.91452E-02    4.80994E-04    5.46523E-03   -1.27415E-03
  1.10053E+01    2.27660E-02    4.35094E-01    1.98279E-02    5.64963E-04    5.74051E-03   -1.39915E-03
  1.10053E+01    2.44802E-02    4.54821E-01    2.04319E-02    6.58291E-04    6.01861E-03   -1.52670E-03
  1.10053E+01    2.63178E-02    4.73481E-01    2.08300E-02    7.64875E-04    6.28221E-03   -1.64794E-03
  1.10053E+01    2.82877E-02    4.91810E-01    2.11095E-02    8.83085E-04    6.54204E-03   -1.76642E-03
  1.10053E+01    3.03994E-02    5.09861E-01    2.12756E-02    1.01337E-03    6.79909E-03   -1.88233E-03
  1.10053E+01    3.26632E-02    5.27065E-01    2.12931E-02    1.15727E-03    7.04638E-03   -1.99127E-03
  1.10053E+01    3.50900E-02    5.43372E-01    2.11809E-02    1.31456E-03    7.28589E-03   -2.09241E-03
  1.10053E+01    3.76916E-02    5.59149E-01    2.09739E-02    1.48455E-03    7.52513E-03   -2.18825E-03
  1.10053E+01    4.04804E-02    5.74285E-01    2.06752E-02    1.66717E-03    7.76497E-03   -2.27823E-03
  1.10053E+01    4.34700E-02    5.88709E-01    2.02927E-02    1.86204E-03    8.00588E-03   -2.36243E-03
  1.10053E+01    4.66749E-02    6.02379E-01    1.98381E-02    2.06898E-03    8.24523E-03   -2.44087E-03
  1.10053E+01    5.01105E-02    6.15153E-01    1.93324E-02    2.28830E-03    8.47492E-03   -2.51119E-03
  1.10053E+01    5.37935E-02    6.27278E-01    1.88022E-02    2.52015E-03    8.69563E-03   -2.57507E-03
  1.10053E+01    5.77417E-02    6.38747E-01    1.82723E-02    2.76357E-03    8.90631E-03   -2.63360E-03
  1.10053E+01    6.19742E-02    6.49580E-01    1.77698E-02    3.01718E-03    9.10149E-03   -2.68716E-03
  1.10053E+01    6.65113E-02    6.59814E-01    1.73156E-02    3.27839E-03    9.27079E-03   -2.73693E-03
  1.10053E+01    7.13752E-02    6.69508E-01    1.69107E-02    3.54224E-03    9.41326E-03   -2.78764E-03
  1.10053E+01    7.65893E-02    6.78649E-01    1.65439E-02    3.80302E-03    9.53958E-03   -2.84260E-03
  1.10053E+01    8.21787E-02    6.87372E-01    1.61969E-02    4.06225E-03    9.63676E-03   -2.89732E-03
  1.10053E+01    8.81706E-02    6.95752E-01    1.58481E-02    4.32303E-03    9.65603E-03   -2.95066E-03
  1.10053E+01    9.45940E-02    7.03767E-01    1.54824E-02    4.58408E-03    9.59009E-03   -3.00819E-03
  1.10053E+01    1.01480E-01    7.11403E-01    1.51043E-02    4.84250E-03    9.47583E-03   -3.06927E-03
  1.10053E+01    1.08861E-01    7.18643E-01    1.47701E-02    5.09276E-03    9.33145E-03   -3.11817E-03
  1.10053E+01    1.16774E-01    7.25700E-01    1.45167E-02    5.33080E-03    9.17308E-03   -3.15736E-03
  1.10053E+01    1.25257E-01    7.32460E-01    1.43491E-02    5.54233E-03    9.02423E-03   -3.19319E-03
  1.10053E+01    1.34351E-01    7.38869E-01    1.42462E-02    5.71626E-03    8.91841E-03   -3.22623E-03
  1.10053E+01    1.44099E-01    7.44990E-01    1.41986E-02    5.85728E-03    8.88050E-03   -3.26407E-03
  1.10053E+01    1.54549E-01    7.50983E-01    1.42085E-02    5.98599E-03    8.88107E-03   -3.31703E-03
  1.10053E+01    1.65752E-01    7.56951E-01    1.42123E-02    6.12426E-03    8.85401E-03   -3.37779E-03
  1.10053E+01    1.77761E-01    7.63091E-01    1.41653E-02    6.28302E-03    8.80487E-03   -3.45391E-03
  1.10053E+01    1.90635E-01    7.69478E-01    1.40908E-02    6.45088E-03    8.76189E-03   -3.56945E-03
  1.10053E+01    2.04436E-01    7.76262E-01    1.40455E-02    6.61515E-03    8.70672E-03   -3.71160E-03
  1.10053E+01    2.19230E-01    7.83522E-01    1.40352E-02    6.76878E-03    8.60710E-03   -3.86247E-03
  1.10053E+01    2.35090E-01    7.91143E-01    1.40339E-02    6.91467E-03    8.46959E-03   -4.03938E-03
  1.10053E+01    2.52091E-01    7.99132E-01    1.40541E-02    7.05083E-03    8.30915E-03   -4.17840E-03
  1.10053E+01    2.70317E-01    8.07670E-01    1.41145E-02    7.15679E-03    8.04743E-03   -4.28622E-03
  1.10053E+01    2.89855E-01    8.16541E-01    1.42985E-02    7.24423E-03    7.77035E-03   -4.40575E-03
  1.10053E+01    3.10799E-01    8.25706E-01    1.44746E-02    7.29091E-03    7.50605E-03   -4.51388E-03
  1.10053E+01    3.33252E-01    8.35343E-01    1.45605E-02    7.22378E-03    7.43519E-03   -4.58531E-03
  1.10053E+01    3.57321E-01    8.45766E-01    1.45518E-02    7.12803E-03    7.33952E-03   -4.63706E-03
  1.10053E+01    3.83123E-01    8.57859E-01    1.46978E-02    7.11151E-03    7.13422E-03   -4.63983E-03
  1.10053E+01    4.10783E-01    8.71032E-01    1.48845E-02    7.08889E-03    6.96243E-03   -4.61192E-03
  1.10053E+01    4.40435E-01    8.84887E-01    1.47492E-02    6.94730E-03    6.81141E-03   -4.51761E-03
  1.10053E+01    4.72221E-01    8.99004E-01    1.41680E-02    6.59758E-03    6.57931E-03   -4.42273E-03
  1.10053E+01    5.06296E-01    9.13466E-01    1.33014E-02    6.25037E-03    6.12506E-03   -4.28132E-03
  1.10053E+01    5.42825E-01    9.29404E-01    1.19772E-02    5.99019E-03    5.40690E-03   -4.03246E-03
  1.10053E+01    5.81983E-01    9.45213E-01    1.09428E-02    5.61005E-03    4.85122E-03   -3.79675E-03
  1.10053E+01    6.23961E-01    9.61450E-01    1.00969E-02    5.24206E-03    4.17522E-03   -3.45652E-03
  1.10053E+01    6.68961E-01    9.77061E-01    9.29059E-03    4.75163E-03    3.64418E-03   -3.18456E-03
  1.10053E+01    7.17201E-01    9.91285E-01    8.42868E-03    4.22043E-03    2.96169E-03   -2.78599E-03
  1.10053E+01    7.68915E-01    1.00499E+00    7.55159E-03    3.51011E-03    2.40063E-03   -2.21787E-03
  1.10053E+01    8.24352E-01    1.01537E+00    6.87422E-03    2.84146E-03    1.89433E-03   -1.74065E-03
  1.10053E+01    8.83780E-01    1.02228E+00    5.90210E-03    2.35992E-03    1.56981E-03   -1.34139E-03
  1.10053E+01    9.47487E-01    1.02707E+00    4.83406E-03    1.98385E-03    1.33880E-03   -1.00890E-03
  1.10053E+01    1.01578E+00    1.02882E+00    3.95649E-03    1.74261E-03    1.22959E-03   -6.44501E-04
 
       X              Y-Y0           U              u'u'           v'v'           w'w'           u'v'
  1.20036E+01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
  1.20036E+01    7.50400E-05    1.61869E-03    5.38909E-07    8.74411E-11    3.39418E-07   -1.34478E-10
  1.20036E+01    1.55483E-04    3.35403E-03    3.40986E-06    1.16780E-10    2.10739E-06   -2.76883E-09
  1.20036E+01    2.41718E-04    5.21432E-03    6.49480E-06    1.48028E-10    4.00711E-06   -5.60075E-09
  1.20036E+01    3.34161E-04    7.20892E-03    1.16719E-05    5.22318E-10    7.11673E-06   -1.46029E-08
  1.20036E+01    4.33261E-04    9.34784E-03    2.08342E-05    1.58192E-09    1.25234E-05   -3.57794E-08
  1.20036E+01    5.39496E-04    1.16408E-02    3.06563E-05    2.71780E-09    1.83192E-05   -5.84805E-08
  1.20036E+01    6.53380E-04    1.40988E-02    4.11855E-05    3.93548E-09    2.45325E-05   -8.28161E-08
  1.20036E+01    7.75463E-04    1.67355E-02    6.06882E-05    1.05118E-08    3.54066E-05   -1.65406E-07
  1.20036E+01    9.06336E-04    1.95626E-02    8.37769E-05    1.89615E-08    4.81827E-05   -2.68947E-07
  1.20036E+01    1.04663E-03    2.25933E-02    1.08528E-04    2.80195E-08    6.18786E-05   -3.79944E-07
  1.20036E+01    1.19703E-03    2.58421E-02    1.35061E-04    3.77297E-08    7.65607E-05   -4.98932E-07
  1.20036E+01    1.35826E-03    2.93272E-02    1.80449E-04    7.66705E-08    9.96634E-05   -8.37445E-07
  1.20036E+01    1.53109E-03    3.30633E-02    2.29989E-04    1.19902E-07    1.24813E-04   -1.21132E-06
  1.20036E+01    1.71637E-03    3.70685E-02    2.83094E-04    1.66245E-07    1.51774E-04   -1.61212E-06
  1.20036E+01    1.91499E-03    4.13623E-02    3.44502E-04    2.31303E-07    1.82228E-04   -2.13125E-06
  1.20036E+01    2.12791E-03    4.59671E-02    4.34283E-04    3.83282E-07    2.23180E-04   -3.16626E-06
  1.20036E+01    2.35616E-03    5.09035E-02    5.30527E-04    5.46204E-07    2.67080E-04   -4.27580E-06
  1.20036E+01    2.60084E-03    5.61953E-02    6.33701E-04    7.20856E-07    3.14142E-04   -5.46523E-06
  1.20036E+01    2.86314E-03    6.18655E-02    7.68373E-04    1.05123E-06    3.70805E-04   -7.45105E-06
  1.20036E+01    3.14433E-03    6.79419E-02    9.30962E-04    1.51375E-06    4.36253E-04   -1.01179E-05
  1.20036E+01    3.44576E-03    7.44558E-02    1.10526E-03    2.00958E-06    5.06412E-04   -1.29767E-05
  1.20036E+01    3.76889E-03    8.14334E-02    1.30607E-03    2.67064E-06    5.84082E-04   -1.66153E-05
  1.20036E+01    4.11529E-03    8.88962E-02    1.56561E-03    3.78996E-06    6.75140E-04   -2.23353E-05
  1.20036E+01    4.48664E-03    9.68964E-02    1.84384E-03    4.98987E-06    7.72754E-04   -2.84672E-05
  1.20036E+01    4.88471E-03    1.05462E-01    2.15408E-03    6.44145E-06    8.78621E-04   -3.57060E-05
  1.20036E+01    5.31145E-03    1.14589E-01    2.54722E-03    8.83344E-06    9.98302E-04   -4.68316E-05
  1.20036E+01    5.76892E-03    1.24373E-01    2.96867E-03    1.13977E-05    1.12660E-03   -5.87582E-05
  1.20036E+01    6.25932E-03    1.34812E-01    3.44594E-03    1.46800E-05    1.26492E-03   -7.34794E-05
  1.20036E+01    6.78503E-03    1.45901E-01    4.01065E-03    1.93111E-05    1.41485E-03   -9.32965E-05
  1.20036E+01    7.34859E-03    1.57789E-01    4.61603E-03    2.42756E-05    1.57557E-03   -1.14540E-04
  1.20036E+01    7.95273E-03    1.70326E-01    5.31271E-03    3.13177E-05    1.74500E-03   -1.42778E-04
  1.20036E+01    8.60037E-03    1.83678E-01    6.07984E-03    3.95985E-05    1.92542E-03   -1.75373E-04
  1.20036E+01    9.29464E-03    1.97853E-01    6.91135E-03    4.93891E-05    2.11581E-03   -2.12710E-04
