%
% The data in this file was extracted from a direct numerical simulation
% of turbulent channel flow over a bump. Particulars are listed
% below.
%
% References:
%
%   M. Marquillie and J.-P. Laval (2007) "Direct Numerical 
%   Simulation of a separated channel flow with a smooth profile",
%   to appear in Journal of Turbulence
%
%  X	: Streamwise coordinates
%  Y0	: Normal coordinates of the lower wall
%  Y1	: Normal coordinates of the upper wall 
%  Utau0: Friction velocity at the lower wall
%  Utau1: Friction velocity at the upper wall
%  Cp0	: Pressure coefficient at the lower wall
%  Cp1	: Pressure coefficient at the upper wall
%  Cf0	: Skin friction coefficient at the lower wall
%  Cf1	: Skin friction coefficient at the upper wall
%
%  Y1 =  2
%  Re =  7900
%  Uo =  max(U(x=0,y)) = 1.03367
%  Po =  P(x=12,y=1)
%  Cf = (1/Re*(dU/dy))/(0.5*Uo^2)
%  Cp = (P-Po)/(0.5*Uo^2)
%  Nx = 1536
%
% Date File Created: November 5, 2007
%
%         X           Y0           Utau0          Utau1           Cp0           Cp1             Cf0             Cf1
  1.44010E+00    6.28215E-02    5.33777E-02    6.47314E-02    2.92774E-01   -1.28742E-02    5.33314E-03    7.84321E-03
  1.44829E+00    6.41880E-02    5.36441E-02    6.48728E-02    2.92559E-01   -1.42965E-02    5.38651E-03    7.87751E-03
  1.45647E+00    6.55736E-02    5.39159E-02    6.50008E-02    2.92320E-01   -1.57299E-02    5.44123E-03    7.90862E-03
  1.46465E+00    6.69789E-02    5.41918E-02    6.51287E-02    2.92052E-01   -1.71744E-02    5.49706E-03    7.93977E-03
  1.47283E+00    6.84039E-02    5.44747E-02    6.52432E-02    2.91753E-01   -1.86298E-02    5.55460E-03    7.96771E-03
  1.48102E+00    6.98490E-02    5.47649E-02    6.53711E-02    2.91425E-01   -2.00959E-02    5.61394E-03    7.99899E-03
  1.48920E+00    7.13141E-02    5.50603E-02    6.54992E-02    2.91066E-01   -2.15727E-02    5.67467E-03    8.03037E-03
  1.49738E+00    7.27992E-02    5.53587E-02    6.56276E-02    2.90675E-01   -2.30602E-02    5.73634E-03    8.06189E-03
  1.50556E+00    7.43041E-02    5.56593E-02    6.57428E-02    2.90252E-01   -2.45589E-02    5.79882E-03    8.09022E-03
  1.51375E+00    7.58287E-02    5.59616E-02    6.58853E-02    2.89796E-01   -2.60692E-02    5.86197E-03    8.12532E-03
  1.52193E+00    7.73730E-02    5.62629E-02    6.60143E-02    2.89308E-01   -2.75917E-02    5.92527E-03    8.15718E-03
  1.53011E+00    7.89370E-02    5.65655E-02    6.61434E-02    2.88790E-01   -2.91269E-02    5.98917E-03    8.18910E-03
  1.53829E+00    8.05204E-02    5.68681E-02    6.62724E-02    2.88239E-01   -3.06751E-02    6.05343E-03    8.22107E-03
  1.54648E+00    8.21231E-02    5.71682E-02    6.64013E-02    2.87654E-01   -3.22364E-02    6.11749E-03    8.25308E-03
  1.55466E+00    8.37454E-02    5.74643E-02    6.65302E-02    2.87033E-01   -3.38111E-02    6.18101E-03    8.28515E-03
  1.56284E+00    8.53872E-02    5.77560E-02    6.66591E-02    2.86379E-01   -3.53992E-02    6.24392E-03    8.31730E-03
  1.57102E+00    8.70485E-02    5.80468E-02    6.67881E-02    2.85694E-01   -3.70013E-02    6.30695E-03    8.34952E-03
  1.57921E+00    8.87295E-02    5.83375E-02    6.69032E-02    2.84980E-01   -3.86177E-02    6.37029E-03    8.37833E-03
  1.58739E+00    9.04302E-02    5.86277E-02    6.70320E-02    2.84235E-01   -4.02490E-02    6.43382E-03    8.41063E-03
  1.59557E+00    9.21507E-02    5.89174E-02    6.71744E-02    2.83457E-01   -4.18958E-02    6.49756E-03    8.44638E-03
  1.60375E+00    9.38909E-02    5.92060E-02    6.73162E-02    2.82646E-01   -4.35579E-02    6.56138E-03    8.48209E-03
  1.61193E+00    9.56512E-02    5.94948E-02    6.74435E-02    2.81801E-01   -4.52353E-02    6.62554E-03    8.51419E-03
  1.62012E+00    9.74314E-02    5.97829E-02    6.75701E-02    2.80925E-01   -4.69275E-02    6.68988E-03    8.54620E-03
  1.62830E+00    9.92317E-02    6.00712E-02    6.76963E-02    2.80016E-01   -4.86339E-02    6.75454E-03    8.57814E-03
  1.63648E+00    1.01052E-01    6.03614E-02    6.78221E-02    2.79075E-01   -5.03542E-02    6.81996E-03    8.61005E-03
  1.64466E+00    1.02894E-01    6.06526E-02    6.79620E-02    2.78101E-01   -5.20880E-02    6.88593E-03    8.64561E-03
  1.65285E+00    1.04755E-01    6.09480E-02    6.80878E-02    2.77094E-01   -5.38353E-02    6.95316E-03    8.67766E-03
  1.66103E+00    1.06638E-01    6.12438E-02    6.82281E-02    2.76054E-01   -5.55966E-02    7.02083E-03    8.71344E-03
  1.66921E+00    1.08541E-01    6.15442E-02    6.83540E-02    2.74980E-01   -5.73726E-02    7.08986E-03    8.74562E-03
  1.67739E+00    1.10465E-01    6.18491E-02    6.84936E-02    2.73872E-01   -5.91639E-02    7.16029E-03    8.78140E-03
  1.68558E+00    1.12410E-01    6.21593E-02    6.86036E-02    2.72730E-01   -6.09706E-02    7.23229E-03    8.80964E-03
  1.69376E+00    1.14377E-01    6.24744E-02    6.87414E-02    2.71549E-01   -6.27921E-02    7.30579E-03    8.84506E-03
  1.70194E+00    1.16365E-01    6.27917E-02    6.88639E-02    2.70326E-01   -6.46276E-02    7.38019E-03    8.87660E-03
  1.71012E+00    1.18374E-01    6.31108E-02    6.90003E-02    2.69060E-01   -6.64762E-02    7.45540E-03    8.91179E-03
  1.71831E+00    1.20405E-01    6.34336E-02    6.91364E-02    2.67750E-01   -6.83374E-02    7.53186E-03    8.94698E-03
  1.72649E+00    1.22458E-01    6.37577E-02    6.92724E-02    2.66394E-01   -7.02110E-02    7.60902E-03    8.98222E-03
  1.73467E+00    1.24533E-01    6.40848E-02    6.93938E-02    2.64990E-01   -7.20973E-02    7.68728E-03    9.01374E-03
  1.74285E+00    1.26629E-01    6.44157E-02    6.95151E-02    2.63536E-01   -7.39968E-02    7.76688E-03    9.04528E-03
  1.75104E+00    1.28747E-01    6.47493E-02    6.96654E-02    2.62032E-01   -7.59104E-02    7.84754E-03    9.08442E-03
  1.75922E+00    1.30888E-01    6.50859E-02    6.97854E-02    2.60478E-01   -7.78384E-02    7.92934E-03    9.11575E-03
  1.76740E+00    1.33049E-01    6.54216E-02    6.99193E-02    2.58873E-01   -7.97807E-02    8.01135E-03    9.15076E-03
  1.77558E+00    1.35232E-01    6.57528E-02    7.00523E-02    2.57217E-01   -8.17368E-02    8.09268E-03    9.18560E-03
  1.78377E+00    1.37435E-01    6.60826E-02    7.01845E-02    2.55512E-01   -8.37059E-02    8.17405E-03    9.22033E-03
  1.79195E+00    1.39659E-01    6.64031E-02    7.03014E-02    2.53757E-01   -8.56871E-02    8.25353E-03    9.25106E-03
  1.80013E+00    1.41903E-01    6.67164E-02    7.04331E-02    2.51955E-01   -8.76799E-02    8.33160E-03    9.28575E-03
  1.80831E+00    1.44167E-01    6.70194E-02    7.05649E-02    2.50112E-01   -8.96840E-02    8.40745E-03    9.32055E-03
  1.81650E+00    1.46451E-01    6.73112E-02    7.06971E-02    2.48231E-01   -9.16996E-02    8.48082E-03    9.35549E-03
  1.82468E+00    1.48754E-01    6.75970E-02    7.08295E-02    2.46315E-01   -9.37276E-02    8.55300E-03    9.39056E-03
  1.83286E+00    1.51078E-01    6.78829E-02    7.09619E-02    2.44362E-01   -9.57688E-02    8.62551E-03    9.42570E-03
  1.84104E+00    1.53422E-01    6.81742E-02    7.10940E-02    2.42366E-01   -9.78239E-02    8.69968E-03    9.46085E-03
  1.84922E+00    1.55788E-01    6.84730E-02    7.12105E-02    2.40322E-01   -9.98932E-02    8.77612E-03    9.49188E-03
  1.85741E+00    1.58177E-01    6.87764E-02    7.13417E-02    2.38226E-01   -1.01977E-01    8.85406E-03    9.52687E-03
  1.86559E+00    1.60588E-01    6.90944E-02    7.14875E-02    2.36072E-01   -1.04075E-01    8.93612E-03    9.56585E-03
  1.87377E+00    1.63022E-01    6.94271E-02    7.16172E-02    2.33855E-01   -1.06187E-01    9.02240E-03    9.60060E-03
  1.88195E+00    1.65480E-01    6.97766E-02    7.17463E-02    2.31567E-01   -1.08311E-01    9.11346E-03    9.63523E-03
  1.89014E+00    1.67962E-01    7.01438E-02    7.18749E-02    2.29200E-01   -1.10448E-01    9.20964E-03    9.66982E-03
  1.89832E+00    1.70466E-01    7.05143E-02    7.20035E-02    2.26755E-01   -1.12597E-01    9.30719E-03    9.70446E-03
  1.90650E+00    1.72994E-01    7.08853E-02    7.21323E-02    2.24233E-01   -1.14756E-01    9.40536E-03    9.73921E-03
  1.91468E+00    1.75543E-01    7.12559E-02    7.22770E-02    2.21639E-01   -1.16928E-01    9.50396E-03    9.77830E-03
  1.92287E+00    1.78113E-01    7.16222E-02    7.23902E-02    2.18978E-01   -1.19113E-01    9.60193E-03    9.80897E-03
  1.93105E+00    1.80704E-01    7.19839E-02    7.25346E-02    2.16252E-01   -1.21312E-01    9.69916E-03    9.84813E-03
  1.93923E+00    1.83315E-01    7.23317E-02    7.26784E-02    2.13465E-01   -1.23525E-01    9.79312E-03    9.88722E-03
  1.94741E+00    1.85945E-01    7.26691E-02    7.28055E-02    2.10619E-01   -1.25752E-01    9.88468E-03    9.92182E-03
  1.95560E+00    1.88594E-01    7.29937E-02    7.29314E-02    2.07721E-01   -1.27994E-01    9.97320E-03    9.95618E-03
  1.96378E+00    1.91263E-01    7.33129E-02    7.30723E-02    2.04769E-01   -1.30249E-01    1.00606E-02    9.99469E-03
  1.97196E+00    1.93952E-01    7.36307E-02    7.31965E-02    2.01760E-01   -1.32517E-01    1.01480E-02    1.00287E-02
  1.98014E+00    1.96661E-01    7.39503E-02    7.33201E-02    1.98693E-01   -1.34797E-01    1.02363E-02    1.00626E-02
  1.98833E+00    1.99391E-01    7.42769E-02    7.34435E-02    1.95566E-01   -1.37089E-01    1.03269E-02    1.00965E-02
  1.99651E+00    2.02142E-01    7.46117E-02    7.35827E-02    1.92375E-01   -1.39393E-01    1.04202E-02    1.01348E-02
  2.00469E+00    2.04914E-01    7.49576E-02    7.37215E-02    1.89115E-01   -1.41710E-01    1.05171E-02    1.01731E-02
  2.01287E+00    2.07709E-01    7.53169E-02    7.38432E-02    1.85776E-01   -1.44040E-01    1.06181E-02    1.02067E-02
  2.02106E+00    2.10526E-01    7.56913E-02    7.39802E-02    1.82350E-01   -1.46384E-01    1.07240E-02    1.02446E-02
  2.02924E+00    2.13365E-01    7.60733E-02    7.41161E-02    1.78832E-01   -1.48742E-01    1.08325E-02    1.02823E-02
  2.03742E+00    2.16226E-01    7.64655E-02    7.42345E-02    1.75216E-01   -1.51111E-01    1.09445E-02    1.03151E-02
  2.04560E+00    2.19110E-01    7.68674E-02    7.43519E-02    1.71500E-01   -1.53493E-01    1.10598E-02    1.03478E-02
  2.05379E+00    2.22015E-01    7.72749E-02    7.44853E-02    1.67683E-01   -1.55885E-01    1.11774E-02    1.03850E-02
  2.06197E+00    2.24943E-01    7.76935E-02    7.46185E-02    1.63763E-01   -1.58288E-01    1.12988E-02    1.04221E-02
  2.07015E+00    2.27892E-01    7.81201E-02    7.47516E-02    1.59736E-01   -1.60702E-01    1.14232E-02    1.04593E-02
  2.07833E+00    2.30864E-01    7.85614E-02    7.48844E-02    1.55597E-01   -1.63127E-01    1.15526E-02    1.04965E-02
  2.08651E+00    2.33857E-01    7.90179E-02    7.49998E-02    1.51341E-01   -1.65564E-01    1.16873E-02    1.05289E-02
  2.09470E+00    2.36872E-01    7.94794E-02    7.51313E-02    1.46960E-01   -1.68013E-01    1.18242E-02    1.05659E-02
  2.10288E+00    2.39907E-01    7.99427E-02    7.52620E-02    1.42457E-01   -1.70474E-01    1.19625E-02    1.06027E-02
  2.11106E+00    2.42962E-01    8.04086E-02    7.53918E-02    1.37830E-01   -1.72948E-01    1.21023E-02    1.06393E-02
  2.11924E+00    2.46036E-01    8.08671E-02    7.55038E-02    1.33083E-01   -1.75435E-01    1.22407E-02    1.06709E-02
  2.12743E+00    2.49127E-01    8.13177E-02    7.56493E-02    1.28220E-01   -1.77933E-01    1.23775E-02    1.07121E-02
  2.13561E+00    2.52237E-01    8.17557E-02    7.57771E-02    1.23248E-01   -1.80444E-01    1.25112E-02    1.07483E-02
  2.14379E+00    2.55363E-01    8.21853E-02    7.58871E-02    1.18177E-01   -1.82968E-01    1.26431E-02    1.07795E-02
  2.15197E+00    2.58505E-01    8.26038E-02    7.60135E-02    1.13017E-01   -1.85506E-01    1.27721E-02    1.08154E-02
  2.16016E+00    2.61663E-01    8.30183E-02    7.61389E-02    1.07771E-01   -1.88057E-01    1.29006E-02    1.08512E-02
  2.16834E+00    2.64837E-01    8.34382E-02    7.62633E-02    1.02436E-01   -1.90622E-01    1.30315E-02    1.08867E-02
  2.17652E+00    2.68027E-01    8.38560E-02    7.63865E-02    9.70058E-02   -1.93200E-01    1.31623E-02    1.09219E-02
  2.18470E+00    2.71233E-01    8.42773E-02    7.65261E-02    9.14724E-02   -1.95793E-01    1.32949E-02    1.09618E-02
  2.19289E+00    2.74455E-01    8.47026E-02    7.66470E-02    8.58291E-02   -1.98399E-01    1.34294E-02    1.09965E-02
  2.20107E+00    2.77693E-01    8.51328E-02    7.67490E-02    8.00704E-02   -2.01019E-01    1.35662E-02    1.10258E-02
  2.20925E+00    2.80947E-01    8.55703E-02    7.68675E-02    7.41922E-02   -2.03652E-01    1.37060E-02    1.10599E-02
  2.21743E+00    2.84216E-01    8.60219E-02    7.70026E-02    6.81899E-02   -2.06297E-01    1.38510E-02    1.10987E-02
  2.22562E+00    2.87501E-01    8.64762E-02    7.71187E-02    6.20600E-02   -2.08955E-01    1.39977E-02    1.11322E-02
  2.23380E+00    2.90801E-01    8.69469E-02    7.72155E-02    5.57998E-02   -2.11626E-01    1.41505E-02    1.11602E-02
  2.24198E+00    2.94116E-01    8.74136E-02    7.73648E-02    4.94052E-02   -2.14309E-01    1.43028E-02    1.12034E-02
  2.25016E+00    2.97445E-01    8.78904E-02    7.74770E-02    4.28708E-02   -2.17004E-01    1.44593E-02    1.12359E-02
  2.25835E+00    3.00788E-01    8.83714E-02    7.75883E-02    3.61913E-02   -2.19709E-01    1.46180E-02    1.12682E-02
  2.26653E+00    3.04145E-01    8.88564E-02    7.76805E-02    2.93625E-02   -2.22424E-01    1.47789E-02    1.12950E-02
  2.27471E+00    3.07514E-01    8.93464E-02    7.78079E-02    2.23817E-02   -2.25150E-01    1.49423E-02    1.13321E-02
  2.28289E+00    3.10897E-01    8.98410E-02    7.79161E-02    1.52475E-02   -2.27887E-01    1.51082E-02    1.13637E-02
  2.29107E+00    3.14291E-01    9.03378E-02    7.80418E-02    7.96166E-03   -2.30633E-01    1.52757E-02    1.14004E-02
  2.29926E+00    3.17696E-01    9.08357E-02    7.81485E-02    5.26140E-04   -2.33389E-01    1.54446E-02    1.14315E-02
  2.30744E+00    3.21112E-01    9.13393E-02    7.82728E-02   -7.05828E-03   -2.36155E-01    1.56163E-02    1.14680E-02
  2.31562E+00    3.24538E-01    9.18368E-02    7.83782E-02   -1.47907E-02   -2.38931E-01    1.57869E-02    1.14988E-02
  2.32380E+00    3.27973E-01    9.23329E-02    7.84827E-02   -2.26699E-02   -2.41717E-01    1.59579E-02    1.15295E-02
  2.33199E+00    3.31416E-01    9.28326E-02    7.86050E-02   -3.06939E-02   -2.44515E-01    1.61311E-02    1.15655E-02
  2.34017E+00    3.34866E-01    9.33247E-02    7.87075E-02   -3.88602E-02   -2.47323E-01    1.63026E-02    1.15957E-02
  2.34835E+00    3.38324E-01    9.38144E-02    7.88088E-02   -4.71664E-02   -2.50143E-01    1.64741E-02    1.16255E-02
  2.35653E+00    3.41788E-01    9.43072E-02    7.89277E-02   -5.56104E-02   -2.52972E-01    1.66476E-02    1.16607E-02
  2.36472E+00    3.45257E-01    9.47910E-02    7.90268E-02   -6.41899E-02   -2.55813E-01    1.68189E-02    1.16899E-02
  2.37290E+00    3.48731E-01    9.52767E-02    7.91437E-02   -7.29027E-02   -2.58663E-01    1.69917E-02    1.17245E-02
  2.38108E+00    3.52209E-01    9.57578E-02    7.92407E-02   -8.17463E-02   -2.61522E-01    1.71637E-02    1.17533E-02
  2.38926E+00    3.55690E-01    9.62274E-02    7.93368E-02   -9.07182E-02   -2.64392E-01    1.73325E-02    1.17818E-02
  2.39745E+00    3.59173E-01    9.66896E-02    7.94508E-02   -9.98143E-02   -2.67271E-01    1.74994E-02    1.18157E-02
  2.40563E+00    3.62659E-01    9.71545E-02    7.95444E-02   -1.09028E-01   -2.70161E-01    1.76681E-02    1.18436E-02
  2.41381E+00    3.66146E-01    9.76021E-02    7.96363E-02   -1.18356E-01   -2.73061E-01    1.78313E-02    1.18710E-02
  2.42199E+00    3.69634E-01    9.80552E-02    7.97460E-02   -1.27800E-01   -2.75970E-01    1.79972E-02    1.19037E-02
  2.43018E+00    3.73123E-01    9.85112E-02    7.98349E-02   -1.37366E-01   -2.78888E-01    1.81650E-02    1.19302E-02
  2.43836E+00    3.76612E-01    9.89665E-02    7.99420E-02   -1.47060E-01   -2.81814E-01    1.83333E-02    1.19623E-02
  2.44654E+00    3.80102E-01    9.94354E-02    8.00088E-02   -1.56891E-01   -2.84747E-01    1.85074E-02    1.19823E-02
  2.45472E+00    3.83592E-01    9.99078E-02    8.01331E-02   -1.66869E-01   -2.87689E-01    1.86837E-02    1.20195E-02
  2.46291E+00    3.87083E-01    1.00400E-01    8.02171E-02   -1.77003E-01   -2.90637E-01    1.88681E-02    1.20447E-02
  2.47109E+00    3.90572E-01    1.00900E-01    8.02998E-02   -1.87308E-01   -2.93593E-01    1.90567E-02    1.20696E-02
  2.47927E+00    3.94061E-01    1.01412E-01    8.04010E-02   -1.97783E-01   -2.96556E-01    1.92506E-02    1.21000E-02
  2.48745E+00    3.97547E-01    1.01922E-01    8.04813E-02   -2.08420E-01   -2.99526E-01    1.94447E-02    1.21242E-02
  2.49564E+00    4.01029E-01    1.02420E-01    8.05601E-02   -2.19207E-01   -3.02501E-01    1.96349E-02    1.21480E-02
  2.50382E+00    4.04506E-01    1.02913E-01    8.06576E-02   -2.30131E-01   -3.05483E-01    1.98246E-02    1.21774E-02
  2.51200E+00    4.07977E-01    1.03386E-01    8.07339E-02   -2.41176E-01   -3.08469E-01    2.00074E-02    1.22004E-02
  2.52018E+00    4.11441E-01    1.03849E-01    8.08091E-02   -2.52326E-01   -3.11458E-01    2.01869E-02    1.22232E-02
  2.52836E+00    4.14896E-01    1.04283E-01    8.09039E-02   -2.63564E-01   -3.14451E-01    2.03557E-02    1.22519E-02
  2.53655E+00    4.18342E-01    1.04695E-01    8.09780E-02   -2.74866E-01   -3.17447E-01    2.05173E-02    1.22743E-02
  2.54473E+00    4.21778E-01    1.05085E-01    8.10717E-02   -2.86219E-01   -3.20446E-01    2.06702E-02    1.23027E-02
  2.55291E+00    4.25204E-01    1.05475E-01    8.11240E-02   -2.97631E-01   -3.23449E-01    2.08239E-02    1.23186E-02
  2.56109E+00    4.28620E-01    1.05858E-01    8.12161E-02   -3.09106E-01   -3.26455E-01    2.09755E-02    1.23466E-02
  2.56928E+00    4.32027E-01    1.06246E-01    8.13074E-02   -3.20656E-01   -3.29466E-01    2.11296E-02    1.23744E-02
  2.57746E+00    4.35423E-01    1.06644E-01    8.13770E-02   -3.32293E-01   -3.32480E-01    2.12881E-02    1.23956E-02
  2.58564E+00    4.38810E-01    1.07055E-01    8.14456E-02   -3.44031E-01   -3.35497E-01    2.14525E-02    1.24165E-02
  2.59382E+00    4.42187E-01    1.07485E-01    8.15132E-02   -3.55890E-01   -3.38517E-01    2.16251E-02    1.24371E-02
  2.60201E+00    4.45554E-01    1.07933E-01    8.15798E-02   -3.67888E-01   -3.41539E-01    2.18060E-02    1.24575E-02
  2.61019E+00    4.48911E-01    1.08390E-01    8.16459E-02   -3.80030E-01   -3.44563E-01    2.19908E-02    1.24776E-02
  2.61837E+00    4.52255E-01    1.08853E-01    8.17322E-02   -3.92309E-01   -3.47587E-01    2.21791E-02    1.25040E-02
  2.62655E+00    4.55586E-01    1.09298E-01    8.17973E-02   -4.04714E-01   -3.50614E-01    2.23607E-02    1.25239E-02
  2.63474E+00    4.58904E-01    1.09734E-01    8.18617E-02   -4.17233E-01   -3.53642E-01    2.25396E-02    1.25437E-02
  2.64292E+00    4.62207E-01    1.10166E-01    8.19465E-02   -4.29852E-01   -3.56673E-01    2.27173E-02    1.25697E-02
  2.65110E+00    4.65494E-01    1.10583E-01    8.20095E-02   -4.42554E-01   -3.59706E-01    2.28896E-02    1.25890E-02
  2.65928E+00    4.68765E-01    1.10982E-01    8.20503E-02   -4.55318E-01   -3.62742E-01    2.30551E-02    1.26015E-02
  2.66747E+00    4.72018E-01    1.11358E-01    8.21112E-02   -4.68125E-01   -3.65781E-01    2.32115E-02    1.26203E-02
  2.67565E+00    4.75253E-01    1.11722E-01    8.21923E-02   -4.80969E-01   -3.68821E-01    2.33638E-02    1.26452E-02
  2.68383E+00    4.78469E-01    1.12078E-01    8.22512E-02   -4.93848E-01   -3.71863E-01    2.35129E-02    1.26633E-02
  2.69201E+00    4.81667E-01    1.12426E-01    8.23092E-02   -5.06758E-01   -3.74905E-01    2.36590E-02    1.26812E-02
  2.70020E+00    4.84846E-01    1.12773E-01    8.23882E-02   -5.19698E-01   -3.77947E-01    2.38054E-02    1.27055E-02
  2.70838E+00    4.88005E-01    1.13105E-01    8.24454E-02   -5.32664E-01   -3.80988E-01    2.39458E-02    1.27232E-02
  2.71656E+00    4.91143E-01    1.13429E-01    8.24805E-02   -5.45652E-01   -3.84029E-01    2.40832E-02    1.27340E-02
  2.72474E+00    4.94261E-01    1.13744E-01    8.25367E-02   -5.58657E-01   -3.87069E-01    2.42172E-02    1.27514E-02
  2.73293E+00    4.97358E-01    1.14044E-01    8.25704E-02   -5.71673E-01   -3.90110E-01    2.43448E-02    1.27618E-02
  2.74111E+00    5.00433E-01    1.14352E-01    8.26251E-02   -5.84701E-01   -3.93151E-01    2.44768E-02    1.27787E-02
  2.74929E+00    5.03487E-01    1.14634E-01    8.26788E-02   -5.97741E-01   -3.96192E-01    2.45977E-02    1.27954E-02
  2.75747E+00    5.06519E-01    1.14914E-01    8.27315E-02   -6.10792E-01   -3.99233E-01    2.47177E-02    1.28116E-02
  2.76565E+00    5.09529E-01    1.15223E-01    8.28048E-02   -6.23854E-01   -4.02274E-01    2.48507E-02    1.28344E-02
  2.77384E+00    5.12516E-01    1.15501E-01    8.28551E-02   -6.36930E-01   -4.05312E-01    2.49708E-02    1.28500E-02
  2.78202E+00    5.15480E-01    1.15780E-01    8.28601E-02   -6.50024E-01   -4.08348E-01    2.50917E-02    1.28515E-02
  2.79020E+00    5.18421E-01    1.16062E-01    8.29305E-02   -6.63141E-01   -4.11380E-01    2.52140E-02    1.28734E-02
  2.79838E+00    5.21339E-01    1.16359E-01    8.29559E-02   -6.76284E-01   -4.14407E-01    2.53433E-02    1.28812E-02
  2.80657E+00    5.24233E-01    1.16649E-01    8.30030E-02   -6.89445E-01   -4.17428E-01    2.54700E-02    1.28959E-02
  2.81475E+00    5.27102E-01    1.16913E-01    8.30496E-02   -7.02612E-01   -4.20445E-01    2.55853E-02    1.29104E-02
  2.82293E+00    5.29945E-01    1.17146E-01    8.30957E-02   -7.15770E-01   -4.23455E-01    2.56875E-02    1.29247E-02
  2.83111E+00    5.32762E-01    1.17394E-01    8.31188E-02   -7.28903E-01   -4.26460E-01    2.57963E-02    1.29319E-02
  2.83930E+00    5.35552E-01    1.17606E-01    8.31411E-02   -7.41990E-01   -4.29460E-01    2.58895E-02    1.29388E-02
  2.84748E+00    5.38314E-01    1.17795E-01    8.31853E-02   -7.55014E-01   -4.32453E-01    2.59729E-02    1.29526E-02
  2.85566E+00    5.41049E-01    1.17957E-01    8.32286E-02   -7.67951E-01   -4.35441E-01    2.60444E-02    1.29661E-02
  2.86384E+00    5.43754E-01    1.18092E-01    8.32258E-02   -7.80778E-01   -4.38422E-01    2.61037E-02    1.29652E-02
  2.87203E+00    5.46430E-01    1.18205E-01    8.32446E-02   -7.93484E-01   -4.41398E-01    2.61540E-02    1.29711E-02
  2.88021E+00    5.49077E-01    1.18303E-01    8.32850E-02   -8.06065E-01   -4.44365E-01    2.61974E-02    1.29837E-02
  2.88839E+00    5.51694E-01    1.18371E-01    8.33247E-02   -8.18517E-01   -4.47325E-01    2.62275E-02    1.29960E-02
  2.89657E+00    5.54282E-01    1.18428E-01    8.33408E-02   -8.30839E-01   -4.50277E-01    2.62525E-02    1.30011E-02
  2.90476E+00    5.56840E-01    1.18489E-01    8.33563E-02   -8.43031E-01   -4.53219E-01    2.62798E-02    1.30059E-02
  2.91294E+00    5.59369E-01    1.18540E-01    8.33710E-02   -8.55090E-01   -4.56152E-01    2.63025E-02    1.30105E-02
  2.92112E+00    5.61867E-01    1.18564E-01    8.33849E-02   -8.67019E-01   -4.59076E-01    2.63129E-02    1.30148E-02
  2.92930E+00    5.64336E-01    1.18560E-01    8.34211E-02   -8.78814E-01   -4.61989E-01    2.63114E-02    1.30261E-02
  2.93749E+00    5.66775E-01    1.18581E-01    8.34336E-02   -8.90475E-01   -4.64893E-01    2.63205E-02    1.30300E-02
  2.94567E+00    5.69184E-01    1.18579E-01    8.34455E-02   -9.02003E-01   -4.67786E-01    2.63195E-02    1.30338E-02
  2.95385E+00    5.71563E-01    1.18571E-01    8.34568E-02   -9.13399E-01   -4.70669E-01    2.63160E-02    1.30373E-02
  2.96203E+00    5.73912E-01    1.18559E-01    8.34671E-02   -9.24665E-01   -4.73543E-01    2.63106E-02    1.30405E-02
  2.97022E+00    5.76231E-01    1.18543E-01    8.34763E-02   -9.35804E-01   -4.76408E-01    2.63037E-02    1.30434E-02
  2.97840E+00    5.78520E-01    1.18525E-01    8.34843E-02   -9.46820E-01   -4.79264E-01    2.62958E-02    1.30459E-02
  2.98658E+00    5.80780E-01    1.18507E-01    8.34911E-02   -9.57719E-01   -4.82110E-01    2.62876E-02    1.30480E-02
  2.99476E+00    5.83009E-01    1.18470E-01    8.34735E-02   -9.68504E-01   -4.84947E-01    2.62712E-02    1.30425E-02
  3.00294E+00    5.85208E-01    1.18423E-01    8.34779E-02   -9.79171E-01   -4.87773E-01    2.62506E-02    1.30439E-02
  3.01113E+00    5.87376E-01    1.18380E-01    8.34577E-02   -9.89705E-01   -4.90589E-01    2.62313E-02    1.30376E-02
  3.01931E+00    5.89513E-01    1.18303E-01    8.34832E-02   -1.00010E+00   -4.93393E-01    2.61971E-02    1.30455E-02
  3.02749E+00    5.91618E-01    1.18222E-01    8.34606E-02   -1.01033E+00   -4.96185E-01    2.61615E-02    1.30385E-02
  3.03567E+00    5.93691E-01    1.18102E-01    8.34604E-02   -1.02039E+00   -4.98963E-01    2.61082E-02    1.30384E-02
  3.04386E+00    5.95732E-01    1.17955E-01    8.34360E-02   -1.03026E+00   -5.01728E-01    2.60433E-02    1.30308E-02
  3.05204E+00    5.97741E-01    1.17778E-01    8.34345E-02   -1.03992E+00   -5.04478E-01    2.59653E-02    1.30303E-02
  3.06022E+00    5.99716E-01    1.17568E-01    8.34088E-02   -1.04935E+00   -5.07213E-01    2.58728E-02    1.30223E-02
